observed,observed_source,station,aqi,band,governing_pollutant,aqi_limit,above_limit
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",80,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Sri Aurobindo Marg, Delhi - DPCC",80,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Najafgarh, Delhi - DPCC",80,Satisfactory,PM2.5,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",76,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Aya Nagar, Delhi - IITM",75,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"IMD Lodhi Road, Delhi - IITM",75,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"NSUT Jaffarpur, Delhi - DPCC",74,Satisfactory,PM2.5,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Talkatora Garden, Delhi - DPCC",69,Satisfactory,PM2.5,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"JNU, Delhi - DPCC",68,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",65,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",63,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",62,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Narela, Delhi - DPCC",59,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Shadipur, Delhi - CPCB",52,Satisfactory,PM10,100,0
2026-08-26T17:00:00+05:30,26-08-2026 17:00:00,"Cantonment Area, Delhi - DPCC",25,Good,PM2.5,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Anand Vihar, Delhi - DPCC",256,Poor,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Bawana, Delhi - DPCC",174,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Sonia Vihar, Delhi - DPCC",173,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Wazirpur, Delhi - DPCC",160,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Jahangirpuri, Delhi - DPCC",149,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Dwarka-Sector 8, Delhi - DPCC",148,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Rohini, Delhi - DPCC",147,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Pusa, Delhi - DPCC",146,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"North Campus, DU, Delhi - IITM",146,Moderately Polluted,NO2,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"R K Puram, Delhi - DPCC",136,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Chandni Chowk, Delhi - IITM",131,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Mundka, Delhi - DPCC",130,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Punjabi Bagh, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"IIT Delhi, Delhi - IITM",123,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Ashok Vihar, Delhi - DPCC",120,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Nehru Nagar, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"ITO, Delhi - CPCB",114,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"IGI Airport (T3), Delhi - IITM",113,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Patparganj, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Sirifort, Delhi - CPCB",111,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Vivek Vihar, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"DTU, Delhi - CPCB",107,Moderately Polluted,PM2.5,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Okhla Phase-2, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"NSIT Dwarka, Delhi - CPCB",106,Moderately Polluted,OZONE,100,1
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Burari Crossing, Delhi - IITM",98,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"CRRI Mathura Road, Delhi - IITM",96,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",96,Satisfactory,PM2.5,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",94,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Mandir Marg, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Commonwealth Sports Complex, Delhi - DPCC",92,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Sri Aurobindo Marg, Delhi - DPCC",91,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"IMD Lodhi Road, Delhi - IITM",89,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Aya Nagar, Delhi - IITM",85,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Narela, Delhi - DPCC",83,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",80,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Talkatora Garden, Delhi - DPCC",80,Satisfactory,PM2.5,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",80,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"NSUT Jaffarpur, Delhi - DPCC",79,Satisfactory,PM2.5,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Najafgarh, Delhi - DPCC",77,Satisfactory,PM2.5,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"JNU, Delhi - DPCC",75,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",70,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Shadipur, Delhi - CPCB",61,Satisfactory,PM10,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Pusa, Delhi - IITM",59,Satisfactory,OZONE,100,0
2026-08-26T23:00:00+05:30,26-08-2026 23:00:00,"Cantonment Area, Delhi - DPCC",31,Good,PM2.5,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Anand Vihar, Delhi - DPCC",272,Poor,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Bawana, Delhi - DPCC",188,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Sonia Vihar, Delhi - DPCC",168,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Wazirpur, Delhi - DPCC",167,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Dwarka-Sector 8, Delhi - DPCC",164,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Jahangirpuri, Delhi - DPCC",156,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"North Campus, DU, Delhi - IITM",152,Moderately Polluted,NO2,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Rohini, Delhi - DPCC",147,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Pusa, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Mundka, Delhi - DPCC",137,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"R K Puram, Delhi - DPCC",136,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Punjabi Bagh, Delhi - DPCC",133,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Chandni Chowk, Delhi - IITM",133,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"IIT Delhi, Delhi - IITM",127,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Ashok Vihar, Delhi - DPCC",125,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Nehru Nagar, Delhi - DPCC",119,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"IGI Airport (T3), Delhi - IITM",118,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Patparganj, Delhi - DPCC",114,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"ITO, Delhi - CPCB",113,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Sirifort, Delhi - CPCB",113,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Vivek Vihar, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"DTU, Delhi - CPCB",111,Moderately Polluted,PM2.5,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Okhla Phase-2, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"NSIT Dwarka, Delhi - CPCB",105,Moderately Polluted,CO,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"CRRI Mathura Road, Delhi - IITM",101,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Burari Crossing, Delhi - IITM",101,Moderately Polluted,PM10,100,1
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Commonwealth Sports Complex, Delhi - DPCC",96,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",96,Satisfactory,PM2.5,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Mandir Marg, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Sri Aurobindo Marg, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",93,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"IMD Lodhi Road, Delhi - IITM",92,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Narela, Delhi - DPCC",91,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Aya Nagar, Delhi - IITM",89,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",86,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Talkatora Garden, Delhi - DPCC",84,Satisfactory,PM2.5,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"NSUT Jaffarpur, Delhi - DPCC",84,Satisfactory,PM2.5,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Najafgarh, Delhi - DPCC",81,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",81,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"JNU, Delhi - DPCC",78,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",73,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Shadipur, Delhi - CPCB",63,Satisfactory,PM10,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Pusa, Delhi - IITM",58,Satisfactory,CO,100,0
2026-08-27T01:00:00+05:30,27-08-2026 01:00:00,"Cantonment Area, Delhi - DPCC",33,Good,PM2.5,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Anand Vihar, Delhi - DPCC",311,Very Poor,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Bawana, Delhi - DPCC",209,Poor,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Wazirpur, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Dwarka-Sector 8, Delhi - DPCC",177,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Sonia Vihar, Delhi - DPCC",176,Moderately Polluted,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"North Campus, DU, Delhi - IITM",160,Moderately Polluted,NO2,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Jahangirpuri, Delhi - DPCC",159,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Pusa, Delhi - DPCC",154,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Rohini, Delhi - DPCC",142,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"R K Puram, Delhi - DPCC",138,Moderately Polluted,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Punjabi Bagh, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Mundka, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Chandni Chowk, Delhi - IITM",134,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"IIT Delhi, Delhi - IITM",129,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Ashok Vihar, Delhi - DPCC",129,Moderately Polluted,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"IGI Airport (T3), Delhi - IITM",122,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Nehru Nagar, Delhi - DPCC",121,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Vivek Vihar, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Patparganj, Delhi - DPCC",116,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Sirifort, Delhi - CPCB",116,Moderately Polluted,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"ITO, Delhi - CPCB",112,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"DTU, Delhi - CPCB",110,Moderately Polluted,PM2.5,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Okhla Phase-2, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Burari Crossing, Delhi - IITM",105,Moderately Polluted,PM10,100,1
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",100,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Narela, Delhi - DPCC",99,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Commonwealth Sports Complex, Delhi - DPCC",99,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Mandir Marg, Delhi - DPCC",98,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"CRRI Mathura Road, Delhi - IITM",97,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"IMD Lodhi Road, Delhi - IITM",95,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Sri Aurobindo Marg, Delhi - DPCC",94,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",94,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Pusa, Delhi - IITM",94,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",93,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Aya Nagar, Delhi - IITM",92,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Talkatora Garden, Delhi - DPCC",90,Satisfactory,PM2.5,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"NSUT Jaffarpur, Delhi - DPCC",87,Satisfactory,PM2.5,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"NSIT Dwarka, Delhi - CPCB",87,Satisfactory,CO,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"JNU, Delhi - DPCC",83,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",82,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Najafgarh, Delhi - DPCC",82,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",77,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Shadipur, Delhi - CPCB",67,Satisfactory,PM10,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Cantonment Area, Delhi - DPCC",34,Good,PM2.5,100,0
2026-08-27T05:00:00+05:30,27-08-2026 05:00:00,"Alipur, Delhi - DPCC",9,Good,OZONE,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Anand Vihar, Delhi - DPCC",224,Poor,PM2.5,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Wazirpur, Delhi - DPCC",220,Poor,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Dwarka-Sector 8, Delhi - DPCC",204,Poor,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"IIT Delhi, Delhi - IITM",173,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"North Campus, DU, Delhi - IITM",161,Moderately Polluted,NO2,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Jahangirpuri, Delhi - DPCC",158,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Rohini, Delhi - DPCC",152,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Nehru Nagar, Delhi - DPCC",150,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Mundka, Delhi - DPCC",147,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Punjabi Bagh, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Bawana, Delhi - DPCC",138,Moderately Polluted,PM2.5,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Sonia Vihar, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Sirifort, Delhi - CPCB",135,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Pusa, Delhi - DPCC",134,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"CRRI Mathura Road, Delhi - IITM",129,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"R K Puram, Delhi - DPCC",129,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Okhla Phase-2, Delhi - DPCC",128,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Jawaharlal Nehru Stadium, Delhi - DPCC",127,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Ashok Vihar, Delhi - DPCC",126,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"IGI Airport (T3), Delhi - IITM",125,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Aya Nagar, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"IMD Lodhi Road, Delhi - IITM",124,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"ITO, Delhi - CPCB",123,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Vivek Vihar, Delhi - DPCC",123,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Sri Aurobindo Marg, Delhi - DPCC",120,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Narela, Delhi - DPCC",119,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Patparganj, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Najafgarh, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Dr. Karni Singh Shooting Range, Delhi - DPCC",118,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"NSUT Jaffarpur, Delhi - DPCC",112,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Burari Crossing, Delhi - IITM",111,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Mandir Marg, Delhi - DPCC",111,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Major Dhyan Chand National Stadium, Delhi - DPCC",110,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Pusa, Delhi - IITM",110,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Talkatora Garden, Delhi - DPCC",107,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Commonwealth Sports Complex, Delhi - DPCC",105,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"IGNOU_Maidan Garhi, Delhi - DPCC",102,Moderately Polluted,PM10,100,1
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"JNU, Delhi - DPCC",100,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"DTU, Delhi - CPCB",100,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"NSIT Dwarka, Delhi - CPCB",98,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Chandni Chowk, Delhi - IITM",97,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"IHBAS, Dilshad Garden, Delhi - CPCB",89,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Shadipur, Delhi - CPCB",80,Satisfactory,PM10,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Alipur, Delhi - DPCC",80,Satisfactory,NO2,100,0
2026-08-28T09:00:00+05:30,28-08-2026 09:00:00,"Cantonment Area, Delhi - DPCC",57,Satisfactory,PM10,100,0
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Anand Vihar, Delhi - DPCC",229,Poor,PM2.5,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Wazirpur, Delhi - DPCC",219,Poor,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Dwarka-Sector 8, Delhi - DPCC",202,Poor,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"IIT Delhi, Delhi - IITM",176,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"North Campus, DU, Delhi - IITM",159,Moderately Polluted,NO2,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Jahangirpuri, Delhi - DPCC",156,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Rohini, Delhi - DPCC",152,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Nehru Nagar, Delhi - DPCC",151,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Mundka, Delhi - DPCC",146,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Punjabi Bagh, Delhi - DPCC",140,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Sonia Vihar, Delhi - DPCC",136,Moderately Polluted,PM10,100,1
2026-08-28T10:00:00+05:30,28-08-2026 10:00:00,"Sirifort, Delhi - CPCB",135,Moderately Polluted,PM10,100,1
